date,latitude,longitude,area_tagged,sex,maturity,deployid
2012-05-17,-33.4985,27.192999999999998,Algoa Bay,F,Juvenile,Perseverance
2012-05-18,-33.33175,27.49325,Algoa Bay,F,Juvenile,Perseverance
2012-05-19,-33.4154,27.298399999999997,Algoa Bay,F,Juvenile,Perseverance
2012-05-20,-33.45166666666667,27.27316666666667,Algoa Bay,F,Juvenile,Perseverance
2012-05-21,-33.44171428571429,27.273285714285716,Algoa Bay,F,Juvenile,Perseverance
2012-05-23,-33.7195,27.2965,Algoa Bay,F,Juvenile,Perseverance
2012-05-24,-33.736125,27.228375,Algoa Bay,F,Juvenile,Perseverance
2012-05-25,-33.747,27.156000000000002,Algoa Bay,F,Juvenile,Perseverance
2012-05-29,-33.594833333333334,27.418000000000003,Algoa Bay,F,Juvenile,Perseverance
2012-06-01,-33.574,26.993499999999997,Algoa Bay,F,Juvenile,Perseverance
2012-06-02,-33.567499999999995,27.027,Algoa Bay,F,Juvenile,Perseverance
2012-06-04,-33.67,27.14,Algoa Bay,F,Juvenile,Perseverance
2012-06-07,-33.7408,27.1776,Algoa Bay,F,Juvenile,Perseverance
2012-06-08,-33.659285714285716,27.16042857142857,Algoa Bay,F,Juvenile,Perseverance
2012-06-09,-33.5754,27.0702,Algoa Bay,F,Juvenile,Perseverance
2012-06-10,-33.6985,27.064,Algoa Bay,F,Juvenile,Perseverance
2012-06-11,-33.622,27.100333333333335,Algoa Bay,F,Juvenile,Perseverance
2012-06-12,-33.57683333333333,27.01733333333333,Algoa Bay,F,Juvenile,Perseverance
2012-06-13,-33.65683333333333,27.11366666666667,Algoa Bay,F,Juvenile,Perseverance
2012-06-14,-33.590625,26.957,Algoa Bay,F,Juvenile,Perseverance
2012-06-15,-33.7945,26.691499999999998,Algoa Bay,F,Juvenile,Perseverance
2012-06-16,-33.903,26.584,Algoa Bay,F,Juvenile,Perseverance
2012-06-18,-33.491,26.906,Algoa Bay,F,Juvenile,Perseverance
2012-06-19,-34.10333333333333,27.776666666666667,Algoa Bay,F,Juvenile,Perseverance
2012-06-20,-33.650666666666666,27.229666666666663,Algoa Bay,F,Juvenile,Perseverance
2012-06-21,-33.518,27.461,Algoa Bay,F,Juvenile,Perseverance
2012-06-22,-33.585,27.249,Algoa Bay,F,Juvenile,Perseverance
2012-06-24,-33.542,27.082,Algoa Bay,F,Juvenile,Perseverance
2012-06-25,-33.583,27.003666666666664,Algoa Bay,F,Juvenile,Perseverance
2012-06-26,-33.619,27.0195,Algoa Bay,F,Juvenile,Perseverance
2012-06-30,-33.701625,27.095625,Algoa Bay,F,Juvenile,Perseverance
2012-07-01,-33.68,27.442,Algoa Bay,F,Juvenile,Perseverance
2012-07-02,-33.65,27.033,Algoa Bay,F,Juvenile,Perseverance
2012-07-04,-34.062999999999995,25.904666666666667,Algoa Bay,F,Juvenile,Perseverance
2012-07-05,-34.15533333333334,25.663166666666665,Algoa Bay,F,Juvenile,Perseverance
2012-07-06,-34.319,24.379,Algoa Bay,F,Juvenile,Perseverance
2012-07-07,-34.23925,24.1085,Algoa Bay,F,Juvenile,Perseverance
2012-07-08,-34.054,23.533,Algoa Bay,F,Juvenile,Perseverance
2012-07-20,-34.15366666666667,23.461,Algoa Bay,F,Juvenile,Perseverance
2012-07-21,-34.25325,23.449,Algoa Bay,F,Juvenile,Perseverance
2012-07-22,-34.028999999999996,23.2865,Algoa Bay,F,Juvenile,Perseverance
2012-07-28,-34.659,20.7422,Algoa Bay,F,Juvenile,Perseverance
2012-07-29,-34.6985,20.639499999999998,Algoa Bay,F,Juvenile,Perseverance
2012-07-30,-34.81925,20.269,Algoa Bay,F,Juvenile,Perseverance
2012-07-31,-35.0515,19.68133333333333,Algoa Bay,F,Juvenile,Perseverance
2012-08-01,-34.67616666666667,19.109833333333334,Algoa Bay,F,Juvenile,Perseverance
2012-08-02,-34.58,18.993,Algoa Bay,F,Juvenile,Perseverance
2012-08-10,-34.662749999999996,19.2765,Algoa Bay,F,Juvenile,Perseverance
2012-08-11,-34.698,19.283,Algoa Bay,F,Juvenile,Perseverance
2012-08-12,-35.048,19.6415,Algoa Bay,F,Juvenile,Perseverance
2012-08-15,-34.404666666666664,21.453999999999997,Algoa Bay,F,Juvenile,Perseverance
2012-08-16,-34.353,22.05475,Algoa Bay,F,Juvenile,Perseverance
2012-08-17,-34.339,22.349,Algoa Bay,F,Juvenile,Perseverance
2012-08-22,-34.067,24.9035,Algoa Bay,F,Juvenile,Perseverance
2012-08-31,-34.156,24.432,Algoa Bay,F,Juvenile,Perseverance
2012-09-01,-34.164,24.592,Algoa Bay,F,Juvenile,Perseverance
2013-05-27,-33.937,26.7865,Algoa Bay,F,Juvenile,Perseverance
2013-06-03,-33.559,27.552666666666667,Algoa Bay,F,Juvenile,Perseverance
2013-06-04,-33.418,27.452,Algoa Bay,F,Juvenile,Perseverance
2013-06-09,-33.632,27.584,Algoa Bay,F,Juvenile,Perseverance
2013-06-17,-35.329,29.095,Algoa Bay,F,Juvenile,Perseverance
2013-06-18,-34.339,24.2185,Algoa Bay,F,Juvenile,Perseverance
2013-06-21,-33.527,24.15,Algoa Bay,F,Juvenile,Perseverance
2013-07-04,-34.62457142857143,22.171857142857142,Algoa Bay,F,Juvenile,Perseverance
2013-07-05,-34.583,21.811,Algoa Bay,F,Juvenile,Perseverance
2012-04-14,-31.707,34.142,Gansbaai,M,Sub_adult,Philip
2012-04-15,-34.733000000000004,20.1625,Gansbaai,M,Sub_adult,Philip
2012-04-18,-34.736999999999995,20.139499999999998,Gansbaai,M,Sub_adult,Philip
2012-04-19,-34.766,20.107,Gansbaai,M,Sub_adult,Philip
2012-04-20,-34.83133333333333,19.953777777777777,Gansbaai,M,Sub_adult,Philip
2012-04-21,-34.658833333333334,19.403833333333335,Gansbaai,M,Sub_adult,Philip
2012-04-22,-34.671,19.152,Gansbaai,M,Sub_adult,Philip
2012-04-23,-34.77614285714286,19.40057142857143,Gansbaai,M,Sub_adult,Philip
2012-04-24,-34.717166666666664,20.05666666666667,Gansbaai,M,Sub_adult,Philip
2012-04-25,-34.796,20.0959,Gansbaai,M,Sub_adult,Philip
2012-04-26,-34.735,20.105,Gansbaai,M,Sub_adult,Philip
2012-04-28,-34.813,20.107,Gansbaai,M,Sub_adult,Philip
2012-05-01,-34.834,20.05,Gansbaai,M,Sub_adult,Philip
2012-05-11,-34.8065,19.851,Gansbaai,M,Sub_adult,Philip
2012-05-12,-34.861,19.962,Gansbaai,M,Sub_adult,Philip
2012-05-13,-34.854,19.97975,Gansbaai,M,Sub_adult,Philip
2012-05-16,-34.851,20.014000000000003,Gansbaai,M,Sub_adult,Philip
2012-05-17,-34.823,20.06975,Gansbaai,M,Sub_adult,Philip
2012-05-18,-34.877428571428574,20.076285714285714,Gansbaai,M,Sub_adult,Philip
2012-05-19,-34.88133333333334,20.052222222222223,Gansbaai,M,Sub_adult,Philip
2012-05-20,-34.861,20.05,Gansbaai,M,Sub_adult,Philip
2012-05-21,-34.8345,20.046333333333333,Gansbaai,M,Sub_adult,Philip
2012-05-25,-34.801,19.674,Gansbaai,M,Sub_adult,Philip
2012-05-27,-34.832,19.742,Gansbaai,M,Sub_adult,Philip
2012-05-28,-34.835,19.668,Gansbaai,M,Sub_adult,Philip
2012-05-30,-34.965199999999996,19.8534,Gansbaai,M,Sub_adult,Philip
2012-05-31,-34.789,19.86,Gansbaai,M,Sub_adult,Philip
2012-06-01,-34.731,19.783,Gansbaai,M,Sub_adult,Philip
2012-06-12,-34.80433333333333,19.674166666666665,Gansbaai,M,Sub_adult,Philip
2012-06-13,-34.785,19.54475,Gansbaai,M,Sub_adult,Philip
2012-06-17,-34.823,19.693,Gansbaai,M,Sub_adult,Philip
2012-06-18,-34.798,19.692,Gansbaai,M,Sub_adult,Philip
2012-06-28,-34.861,20.016,Gansbaai,M,Sub_adult,Philip
2012-06-29,-34.8665,20.0435,Gansbaai,M,Sub_adult,Philip
2012-06-30,-34.962,19.82,Gansbaai,M,Sub_adult,Philip
2012-07-01,-34.805,19.8125,Gansbaai,M,Sub_adult,Philip
2012-07-07,-34.933,19.958,Gansbaai,M,Sub_adult,Philip
2012-07-08,-34.9446,19.9958,Gansbaai,M,Sub_adult,Philip
2012-07-09,-34.885875,20.022,Gansbaai,M,Sub_adult,Philip
2012-07-10,-34.86457142857143,20.08042857142857,Gansbaai,M,Sub_adult,Philip
2012-07-11,-34.878,20.011333333333333,Gansbaai,M,Sub_adult,Philip
2012-07-13,-34.90866666666667,19.857666666666667,Gansbaai,M,Sub_adult,Philip
2012-07-14,-34.910000000000004,19.5048,Gansbaai,M,Sub_adult,Philip
2012-07-15,-34.861,19.144,Gansbaai,M,Sub_adult,Philip
2012-07-16,-34.817,19.907,Gansbaai,M,Sub_adult,Philip
2012-07-20,-34.814,19.759,Gansbaai,M,Sub_adult,Philip
2012-07-21,-34.804,19.708,Gansbaai,M,Sub_adult,Philip
2012-07-23,-34.791,19.711,Gansbaai,M,Sub_adult,Philip
2012-07-27,-34.7905,19.6675,Gansbaai,M,Sub_adult,Philip
2012-08-01,-34.8605,19.930999999999997,Gansbaai,M,Sub_adult,Philip
2012-08-02,-34.8918,19.8274,Gansbaai,M,Sub_adult,Philip
2012-08-05,-34.815333333333335,19.644666666666666,Gansbaai,M,Sub_adult,Philip
2012-08-06,-34.772000000000006,19.686,Gansbaai,M,Sub_adult,Philip
2012-08-07,-34.864,19.783,Gansbaai,M,Sub_adult,Philip
2012-08-08,-35.04075,19.635875,Gansbaai,M,Sub_adult,Philip
2012-08-12,-34.97675,19.956375,Gansbaai,M,Sub_adult,Philip
2012-08-31,-34.818,19.847,Gansbaai,M,Sub_adult,Philip
2012-09-01,-34.814499999999995,19.8125,Gansbaai,M,Sub_adult,Philip
2012-09-04,-34.739000000000004,19.320999999999998,Gansbaai,M,Sub_adult,Philip
2012-09-06,-35.064166666666665,19.727333333333334,Gansbaai,M,Sub_adult,Philip
2012-09-07,-35.029,19.774,Gansbaai,M,Sub_adult,Philip
2012-09-09,-34.82566666666667,19.746,Gansbaai,M,Sub_adult,Philip
2012-09-10,-34.82666666666666,19.705333333333332,Gansbaai,M,Sub_adult,Philip
2012-09-12,-34.783,19.476,Gansbaai,M,Sub_adult,Philip
2012-09-13,-34.7825,20.018250000000002,Gansbaai,M,Sub_adult,Philip
2012-09-14,-34.833,19.8925,Gansbaai,M,Sub_adult,Philip
2012-09-16,-34.825,19.6308,Gansbaai,M,Sub_adult,Philip
2012-09-17,-34.843,19.618,Gansbaai,M,Sub_adult,Philip
2012-09-18,-34.8184,19.7016,Gansbaai,M,Sub_adult,Philip
2012-09-19,-34.785,19.7305,Gansbaai,M,Sub_adult,Philip
2012-09-20,-34.815,19.68,Gansbaai,M,Sub_adult,Philip
2012-09-21,-34.803,19.7165,Gansbaai,M,Sub_adult,Philip
2012-09-22,-34.823499999999996,19.696,Gansbaai,M,Sub_adult,Philip
2012-09-23,-34.8565,19.6935,Gansbaai,M,Sub_adult,Philip
2012-09-24,-34.806,19.722,Gansbaai,M,Sub_adult,Philip
2012-09-28,-34.841625,19.7425,Gansbaai,M,Sub_adult,Philip
2012-09-29,-34.9,19.7985,Gansbaai,M,Sub_adult,Philip
2012-10-02,-35.087500000000006,19.745,Gansbaai,M,Sub_adult,Philip
2012-10-03,-34.816500000000005,19.71,Gansbaai,M,Sub_adult,Philip
2012-10-04,-34.811499999999995,19.712,Gansbaai,M,Sub_adult,Philip
2012-10-05,-34.811,19.706,Gansbaai,M,Sub_adult,Philip
2012-10-06,-34.802,19.790333333333333,Gansbaai,M,Sub_adult,Philip
2012-10-14,-34.824999999999996,19.749666666666666,Gansbaai,M,Sub_adult,Philip
2012-10-15,-34.87171428571428,19.66842857142857,Gansbaai,M,Sub_adult,Philip
2012-10-16,-34.88766666666667,19.326333333333334,Gansbaai,M,Sub_adult,Philip
2012-10-17,-34.794,19.322499999999998,Gansbaai,M,Sub_adult,Philip
2012-10-18,-34.699,19.278,Gansbaai,M,Sub_adult,Philip
2012-11-03,-34.314,19.597,Gansbaai,M,Sub_adult,Philip
2012-11-16,-31.00975,30.347,Gansbaai,M,Sub_adult,Philip
2012-11-17,-30.71875,30.542375,Gansbaai,M,Sub_adult,Philip
2012-11-18,-29.8505,30.993,Gansbaai,M,Sub_adult,Philip
2012-11-19,-29.26814285714286,31.595,Gansbaai,M,Sub_adult,Philip
2012-11-20,-28.96166666666667,32.11066666666667,Gansbaai,M,Sub_adult,Philip
2012-11-21,-28.961,31.987,Gansbaai,M,Sub_adult,Philip
2012-11-23,-29.05642857142857,32.00957142857143,Gansbaai,M,Sub_adult,Philip
2012-11-24,-29.0956,31.8924,Gansbaai,M,Sub_adult,Philip
2012-11-26,-29.0465,31.8905,Gansbaai,M,Sub_adult,Philip
2012-11-27,-29.08066666666667,31.90533333333333,Gansbaai,M,Sub_adult,Philip
2012-11-28,-28.97,32.02733333333333,Gansbaai,M,Sub_adult,Philip
2012-11-29,-28.953000000000003,32.02666666666667,Gansbaai,M,Sub_adult,Philip
2012-11-30,-29.005,32.0445,Gansbaai,M,Sub_adult,Philip
2012-12-01,-29.07,32.051,Gansbaai,M,Sub_adult,Philip
2012-12-02,-29.014000000000003,31.939,Gansbaai,M,Sub_adult,Philip
2012-12-03,-29.062,31.888,Gansbaai,M,Sub_adult,Philip
2012-12-10,-27.756,31.855999999999998,Gansbaai,M,Sub_adult,Philip
2012-12-11,-26.531,33.0522,Gansbaai,M,Sub_adult,Philip
2012-12-12,-25.9981,33.111900000000006,Gansbaai,M,Sub_adult,Philip
2012-12-13,-25.1615,33.061499999999995,Gansbaai,M,Sub_adult,Philip
2012-12-15,-25.036666666666665,34.16766666666667,Gansbaai,M,Sub_adult,Philip
2012-12-16,-25.0095,34.2195,Gansbaai,M,Sub_adult,Philip
2012-12-17,-24.9715,34.316500000000005,Gansbaai,M,Sub_adult,Philip
2012-12-18,-25.164,35.062,Gansbaai,M,Sub_adult,Philip
2012-12-19,-24.862,35.14,Gansbaai,M,Sub_adult,Philip
2012-12-23,-24.793333333333333,35.284666666666666,Gansbaai,M,Sub_adult,Philip
2012-12-24,-24.886,35.198,Gansbaai,M,Sub_adult,Philip
2012-12-27,-24.822,35.203,Gansbaai,M,Sub_adult,Philip
2012-12-30,-25.042,35.036,Gansbaai,M,Sub_adult,Philip
2013-01-10,-25.138333333333332,35.034,Gansbaai,M,Sub_adult,Philip
2013-01-11,-25.126,35.383,Gansbaai,M,Sub_adult,Philip
2013-01-15,-24.829,35.38,Gansbaai,M,Sub_adult,Philip
2013-04-15,-22.184,36.275499999999994,Gansbaai,M,Sub_adult,Philip
2013-04-16,-22.7965,38.043499999999995,Gansbaai,M,Sub_adult,Philip
2013-04-17,-23.13325,37.5535,Gansbaai,M,Sub_adult,Philip
2013-04-18,-23.638857142857145,37.928999999999995,Gansbaai,M,Sub_adult,Philip
2013-04-19,-24.913249999999998,35.8105,Gansbaai,M,Sub_adult,Philip
2013-04-20,-25.413,35.18066666666667,Gansbaai,M,Sub_adult,Philip
2013-04-23,-25.612499999999997,33.307,Gansbaai,M,Sub_adult,Philip
2013-04-24,-25.953,32.917500000000004,Gansbaai,M,Sub_adult,Philip
2013-04-26,-26.468,32.766,Gansbaai,M,Sub_adult,Philip
2013-04-28,-27.82675,32.68775,Gansbaai,M,Sub_adult,Philip
2013-05-01,-29.288,32.115,Gansbaai,M,Sub_adult,Philip
2013-05-02,-29.223,31.995,Gansbaai,M,Sub_adult,Philip
2013-05-05,-28.72366666666667,32.279,Gansbaai,M,Sub_adult,Philip
2013-05-06,-28.743428571428574,32.20242857142857,Gansbaai,M,Sub_adult,Philip
2013-05-07,-29.31957142857143,31.86685714285714,Gansbaai,M,Sub_adult,Philip
2013-05-08,-29.459,31.693,Gansbaai,M,Sub_adult,Philip
2013-05-28,-30.816,32.226,Gansbaai,M,Sub_adult,Philip
2013-05-29,-30.936,32.124,Gansbaai,M,Sub_adult,Philip
2013-06-01,-33.63725,27.4015,Gansbaai,M,Sub_adult,Philip
2013-06-02,-33.94766666666667,26.355,Gansbaai,M,Sub_adult,Philip
2013-06-04,-34.44942857142857,24.276714285714288,Gansbaai,M,Sub_adult,Philip
2013-06-05,-34.541000000000004,23.525583333333334,Gansbaai,M,Sub_adult,Philip
2013-06-06,-34.048,22.612,Gansbaai,M,Sub_adult,Philip
2013-06-09,-34.717,20.146,Gansbaai,M,Sub_adult,Philip
2013-06-14,-34.824,19.927,Gansbaai,M,Sub_adult,Philip
2013-06-15,-34.84,19.909,Gansbaai,M,Sub_adult,Philip
2013-06-18,-34.8402,19.6672,Gansbaai,M,Sub_adult,Philip
2013-06-20,-34.847,19.711,Gansbaai,M,Sub_adult,Philip
2013-06-21,-34.7885,19.657,Gansbaai,M,Sub_adult,Philip
2013-06-23,-34.805499999999995,19.667,Gansbaai,M,Sub_adult,Philip
2013-06-25,-34.823,19.81,Gansbaai,M,Sub_adult,Philip
2013-06-27,-34.824,19.887,Gansbaai,M,Sub_adult,Philip
2013-07-10,-34.821,19.692,Gansbaai,M,Sub_adult,Philip
2013-07-15,-34.814,19.71,Gansbaai,M,Sub_adult,Philip
2013-07-17,-34.784,19.474,Gansbaai,M,Sub_adult,Philip
2013-07-26,-34.69,19.415,Gansbaai,M,Sub_adult,Philip
2013-08-06,-34.814,19.804,Gansbaai,M,Sub_adult,Philip
2013-08-07,-34.8294,19.7928,Gansbaai,M,Sub_adult,Philip
2013-08-08,-34.916,19.883499999999998,Gansbaai,M,Sub_adult,Philip
2013-08-10,-34.567499999999995,20.494999999999997,Gansbaai,M,Sub_adult,Philip
2013-08-13,-34.9635,19.9415,Gansbaai,M,Sub_adult,Philip
2013-08-14,-35.039,19.859750000000002,Gansbaai,M,Sub_adult,Philip
2013-08-17,-34.962999999999994,19.744500000000002,Gansbaai,M,Sub_adult,Philip
2013-08-18,-34.915,19.847,Gansbaai,M,Sub_adult,Philip
2013-08-29,-34.942,19.805799999999998,Gansbaai,M,Sub_adult,Philip
2013-08-30,-34.9855,19.8545,Gansbaai,M,Sub_adult,Philip
2013-08-31,-34.86,19.837666666666667,Gansbaai,M,Sub_adult,Philip
2013-09-02,-34.839333333333336,19.778000000000002,Gansbaai,M,Sub_adult,Philip
2013-09-03,-34.882999999999996,19.771,Gansbaai,M,Sub_adult,Philip
2013-11-20,-29.083,31.8522,Gansbaai,M,Sub_adult,Philip
2013-11-21,-28.903888888888886,32.07233333333333,Gansbaai,M,Sub_adult,Philip
2013-11-25,-24.594,39.564,Gansbaai,M,Sub_adult,Philip
2013-11-26,-25.9655,33.038,Gansbaai,M,Sub_adult,Philip
2013-11-27,-25.541,33.139,Gansbaai,M,Sub_adult,Philip
2013-11-30,-25.354,33.151,Gansbaai,M,Sub_adult,Philip
2013-12-01,-25.156666666666666,34.02733333333333,Gansbaai,M,Sub_adult,Philip
2013-12-02,-24.922,34.565,Gansbaai,M,Sub_adult,Philip
2013-12-05,-25.366500000000002,33.38249999999999,Gansbaai,M,Sub_adult,Philip
2013-12-07,-25.2805,33.5265,Gansbaai,M,Sub_adult,Philip
2014-05-05,-39.195750000000004,27.106625,Gansbaai,M,Sub_adult,Philip
2014-05-06,-40.81275,26.5485,Gansbaai,M,Sub_adult,Philip
2014-05-07,-41.63941666666667,26.02616666666667,Gansbaai,M,Sub_adult,Philip
2014-05-13,-39.384,19.766,Gansbaai,M,Sub_adult,Philip
2014-05-15,-38.12,17.036,Gansbaai,M,Sub_adult,Philip
2014-05-16,-37.95733333333333,17.051166666666667,Gansbaai,M,Sub_adult,Philip
2014-05-18,-36.4375,17.12675,Gansbaai,M,Sub_adult,Philip
2014-05-19,-35.915333333333336,16.342666666666666,Gansbaai,M,Sub_adult,Philip
2014-06-10,-33.2735,13.035,Gansbaai,M,Sub_adult,Philip
2014-06-11,-33.713625,14.405,Gansbaai,M,Sub_adult,Philip
2014-06-12,-34.053,15.158,Gansbaai,M,Sub_adult,Philip
2014-06-13,-33.861,15.744,Gansbaai,M,Sub_adult,Philip
2014-06-14,-33.849,16.90623076923077,Gansbaai,M,Sub_adult,Philip
2014-06-15,-34.45966666666667,17.573,Gansbaai,M,Sub_adult,Philip
2014-06-16,-34.51775,18.02925,Gansbaai,M,Sub_adult,Philip
2014-06-17,-36.0025,16.49975,Gansbaai,M,Sub_adult,Philip
2014-06-18,-36.8288,16.4666,Gansbaai,M,Sub_adult,Philip
2014-06-19,-37.587599999999995,16.740199999999998,Gansbaai,M,Sub_adult,Philip
2014-06-20,-39.021,17.104,Gansbaai,M,Sub_adult,Philip
2014-06-21,-38.959,17.114,Gansbaai,M,Sub_adult,Philip
2014-06-26,-40.940333333333335,15.847666666666667,Gansbaai,M,Sub_adult,Philip
2014-08-12,-34.941,20.116,Gansbaai,M,Sub_adult,Philip
2014-08-25,-35.043,19.999,Gansbaai,M,Sub_adult,Philip
2015-06-02,-22.27,41.3245,Gansbaai,M,Sub_adult,Philip
2015-06-03,-24.449,35.55675,Gansbaai,M,Sub_adult,Philip
2015-06-04,-25.012999999999998,35.0125,Gansbaai,M,Sub_adult,Philip
2015-06-11,-27.51,33.5145,Gansbaai,M,Sub_adult,Philip
2012-03-22,-34.105333333333334,22.201666666666668,Mossel Bay,F,Juvenile,Princess Fi
2012-03-24,-34.127,22.261,Mossel Bay,F,Juvenile,Princess Fi
2012-03-25,-34.1262,22.1924,Mossel Bay,F,Juvenile,Princess Fi
2012-03-26,-34.113,22.193,Mossel Bay,F,Juvenile,Princess Fi
2012-03-27,-34.1095,22.147,Mossel Bay,F,Juvenile,Princess Fi
2012-03-28,-34.183142857142855,22.264000000000003,Mossel Bay,F,Juvenile,Princess Fi
2012-03-29,-34.301,22.545,Mossel Bay,F,Juvenile,Princess Fi
2012-03-30,-34.171,22.798000000000002,Mossel Bay,F,Juvenile,Princess Fi
2012-03-31,-34.038,22.921,Mossel Bay,F,Juvenile,Princess Fi
2012-04-05,-34.07783333333334,22.59866666666667,Mossel Bay,F,Juvenile,Princess Fi
2012-04-06,-34.141,22.371,Mossel Bay,F,Juvenile,Princess Fi
2012-04-08,-34.151,22.237,Mossel Bay,F,Juvenile,Princess Fi
2012-04-11,-34.13625,22.17275,Mossel Bay,F,Juvenile,Princess Fi
2012-04-12,-34.166,22.115499999999997,Mossel Bay,F,Juvenile,Princess Fi
2012-04-13,-34.15122222222222,22.133444444444443,Mossel Bay,F,Juvenile,Princess Fi
2012-04-14,-34.1155,22.124,Mossel Bay,F,Juvenile,Princess Fi
2012-04-15,-34.1304,22.153399999999998,Mossel Bay,F,Juvenile,Princess Fi
2012-04-16,-34.150400000000005,22.1522,Mossel Bay,F,Juvenile,Princess Fi
2012-04-18,-34.1315,22.1765,Mossel Bay,F,Juvenile,Princess Fi
2012-04-19,-34.131,22.178,Mossel Bay,F,Juvenile,Princess Fi
2012-04-23,-34.066833333333335,22.25016666666667,Mossel Bay,F,Juvenile,Princess Fi
2012-04-26,-34.087875,22.192375,Mossel Bay,F,Juvenile,Princess Fi
2012-04-27,-34.07933333333333,22.233999999999998,Mossel Bay,F,Juvenile,Princess Fi
2012-04-28,-34.123333333333335,22.192333333333334,Mossel Bay,F,Juvenile,Princess Fi
2012-04-29,-34.1395,22.1565,Mossel Bay,F,Juvenile,Princess Fi
2012-04-30,-34.120666666666665,22.177333333333333,Mossel Bay,F,Juvenile,Princess Fi
2012-05-03,-34.08075,22.2225,Mossel Bay,F,Juvenile,Princess Fi
2012-05-05,-34.141000000000005,22.191,Mossel Bay,F,Juvenile,Princess Fi
2012-05-07,-34.137,22.235,Mossel Bay,F,Juvenile,Princess Fi
2012-05-08,-34.131,22.1345,Mossel Bay,F,Juvenile,Princess Fi
2012-05-09,-34.08014285714286,22.196285714285715,Mossel Bay,F,Juvenile,Princess Fi
2012-05-10,-34.093500000000006,22.186500000000002,Mossel Bay,F,Juvenile,Princess Fi
2012-05-11,-34.091,22.197000000000003,Mossel Bay,F,Juvenile,Princess Fi
2012-05-12,-34.085,22.194,Mossel Bay,F,Juvenile,Princess Fi
2012-05-13,-34.083,22.182,Mossel Bay,F,Juvenile,Princess Fi
2012-05-14,-34.1255,22.20925,Mossel Bay,F,Juvenile,Princess Fi
2012-05-15,-34.078,22.28575,Mossel Bay,F,Juvenile,Princess Fi
2012-05-16,-34.14036363636364,22.097454545454546,Mossel Bay,F,Juvenile,Princess Fi
2012-05-17,-34.147999999999996,22.259666666666664,Mossel Bay,F,Juvenile,Princess Fi
2012-05-20,-34.152875,22.209875,Mossel Bay,F,Juvenile,Princess Fi
2012-05-21,-34.172555555555554,22.218333333333334,Mossel Bay,F,Juvenile,Princess Fi
2012-05-22,-34.17514285714286,22.167857142857144,Mossel Bay,F,Juvenile,Princess Fi
2012-05-23,-34.24266666666667,22.296333333333333,Mossel Bay,F,Juvenile,Princess Fi
2012-05-24,-34.151125,22.1825,Mossel Bay,F,Juvenile,Princess Fi
2012-05-25,-34.10742857142857,22.18142857142857,Mossel Bay,F,Juvenile,Princess Fi
2012-05-26,-34.127250000000004,22.16,Mossel Bay,F,Juvenile,Princess Fi
2012-05-29,-34.14942857142857,22.142714285714284,Mossel Bay,F,Juvenile,Princess Fi
2012-05-30,-34.101,22.244,Mossel Bay,F,Juvenile,Princess Fi
2012-05-31,-34.098,22.553,Mossel Bay,F,Juvenile,Princess Fi
2012-06-01,-34.112,22.487666666666666,Mossel Bay,F,Juvenile,Princess Fi
2012-06-02,-34.193,22.151,Mossel Bay,F,Juvenile,Princess Fi
2012-06-08,-34.481,22.624,Mossel Bay,F,Juvenile,Princess Fi
2012-06-12,-34.155,22.102,Mossel Bay,F,Juvenile,Princess Fi
2012-06-13,-34.197,22.162333333333333,Mossel Bay,F,Juvenile,Princess Fi
2012-06-14,-34.188500000000005,22.177,Mossel Bay,F,Juvenile,Princess Fi
2012-06-15,-34.077,22.194,Mossel Bay,F,Juvenile,Princess Fi
2012-06-16,-34.06783333333333,22.2265,Mossel Bay,F,Juvenile,Princess Fi
2012-06-17,-34.080333333333336,22.195999999999998,Mossel Bay,F,Juvenile,Princess Fi
2012-06-18,-34.06366666666667,22.249,Mossel Bay,F,Juvenile,Princess Fi
2012-06-24,-34.105000000000004,22.271,Mossel Bay,F,Juvenile,Princess Fi
2012-06-28,-34.157,22.192500000000003,Mossel Bay,F,Juvenile,Princess Fi
2012-06-29,-34.196,22.185,Mossel Bay,F,Juvenile,Princess Fi
2012-06-30,-34.0975,22.227,Mossel Bay,F,Juvenile,Princess Fi
2012-07-01,-34.089,22.142,Mossel Bay,F,Juvenile,Princess Fi
2012-07-04,-34.2334,22.3328,Mossel Bay,F,Juvenile,Princess Fi
2012-07-05,-34.169,22.433500000000002,Mossel Bay,F,Juvenile,Princess Fi
2012-07-07,-34.077999999999996,22.3128,Mossel Bay,F,Juvenile,Princess Fi
2012-07-08,-34.12488888888889,22.421555555555557,Mossel Bay,F,Juvenile,Princess Fi
2012-07-09,-34.1052,22.415399999999998,Mossel Bay,F,Juvenile,Princess Fi
2012-07-10,-34.37466666666666,22.21466666666667,Mossel Bay,F,Juvenile,Princess Fi
2012-07-11,-34.35454545454545,22.342818181818185,Mossel Bay,F,Juvenile,Princess Fi
2012-07-12,-34.00625,22.58275,Mossel Bay,F,Juvenile,Princess Fi
2012-07-20,-34.0708,22.5238,Mossel Bay,F,Juvenile,Princess Fi
2012-07-21,-34.1635,22.23675,Mossel Bay,F,Juvenile,Princess Fi
2012-07-22,-34.14966666666667,22.108166666666666,Mossel Bay,F,Juvenile,Princess Fi
2012-07-23,-34.09271428571429,22.214142857142857,Mossel Bay,F,Juvenile,Princess Fi
2012-07-24,-34.184400000000004,22.209200000000003,Mossel Bay,F,Juvenile,Princess Fi
